agbd,rh98,lat,lon,NDVI,EVI,NDMI,NBR,SAVI,B02_Blue,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2
20.255653,7.62,10.743452913505054,92.38086018139111,0.88332087,0.8505275,0.33776066,0.63985676,0.68477,0.0403,0.0312,0.5036,0.2493,0.1106
135.82103,26.13,10.743038288001724,92.3811655556557,0.88627183,0.9275301,0.41049185,0.6696947,0.7220395,0.0458,0.0338,0.5606,0.2343,0.1109
70.81194,14.05,10.742614257200845,92.3814844254856,0.8859212,0.76011807,0.38474318,0.68153375,0.6233807,0.0374,0.0252,0.4166,0.1851,0.0789
46.89906,12.56,10.742199234669739,92.38179028222905,0.8851335,0.71314317,0.37588406,0.6742233,0.6085472,0.0309,0.0243,0.3988,0.1809,0.0776
116.606514,20.97,10.741787223416967,92.38209178137113,0.87858146,0.7936077,0.359826,0.6486724,0.65834254,0.0359,0.0303,0.4688,0.2207,0.0999
51.15456,17.79,10.74136639104785,92.3824060029591,0.8710645,0.66938055,0.33738166,0.624295,0.58087087,0.0303,0.0258,0.3744,0.1855,0.0866
42.701576,19.92,10.740949225652425,92.38271491919956,0.866922,0.68686944,0.2926748,0.6039482,0.59195906,0.0318,0.0278,0.39,0.2134,0.0963
11.144699,3.47,10.740531557897445,92.38302454835753,0.86175865,0.74928874,0.35274887,0.6353512,0.6391305,0.0336,0.0338,0.4552,0.2178,0.1015
80.438576,23.88,10.740113760984805,92.38333435155533,0.88634014,0.76952064,0.37968564,0.6757848,0.65387744,0.0304,0.0275,0.4564,0.2052,0.0883
21.13718,8.37,10.739696339577844,92.38364359909546,0.87746173,0.748693,0.3244829,0.6496827,0.6285266,0.0344,0.028,0.429,0.2188,0.0911
192.91513,27.88,10.7392827497052,92.38394730256462,0.9008,0.82611877,0.41977894,0.7102753,0.6756,0.0348,0.0248,0.4752,0.1942,0.0805
141.93582,24.93,10.738448889289987,92.3845643095946,0.89390343,0.81386966,0.40272686,0.6883713,0.6738958,0.0336,0.0268,0.4784,0.2037,0.0883
188.53394,23.96,10.738030821590613,92.3848744327792,0.8939218,0.82458395,0.45465356,0.73229456,0.681389,0.0338,0.0274,0.4892,0.1834,0.0756
220.34729,27.1,10.737614697963862,92.3851817335524,0.8978455,0.73077977,0.34916538,0.6723549,0.609298,0.0333,0.0211,0.392,0.1891,0.0768
211.58978,26.02,10.73719895915569,92.38548846293614,0.90601665,0.7686862,0.40909088,0.6946505,0.64779145,0.0294,0.0214,0.434,0.182,0.0782
176.30978,32.15,10.736363135495253,92.38610814423785,0.90317196,0.8137174,0.41132775,0.6885762,0.66299015,0.0354,0.0232,0.456,0.1902,0.0841
211.52605,25.87,10.735947172948887,92.38641514485782,0.9001756,0.69732654,0.3535823,0.6635925,0.5990319,0.0282,0.0199,0.3788,0.1809,0.0766
181.89449,25.23,10.73552977101927,92.38672420528133,0.90535444,0.7724532,0.44279945,0.7353298,0.64335334,0.0317,0.0213,0.4288,0.1656,0.0654
138.68515,24.33,10.735113785554043,92.38703120203502,0.89487344,0.77833384,0.43488947,0.7196701,0.6448612,0.034,0.0243,0.438,0.1725,0.0714
203.73901,29.9,10.734697294070482,92.38733891075886,0.89788413,0.7418951,0.42966044,0.7288917,0.62644416,0.0307,0.0222,0.4126,0.1646,0.0647
159.60338,24.93,10.734279335731078,92.38764871635853,0.89464325,0.74487376,0.40892562,0.69834626,0.6355932,0.029,0.0237,0.4262,0.1788,0.0757
119.90866,20.22,10.733860620855541,92.387959595681,0.9161585,0.86177224,0.42375758,0.72044486,0.70374703,0.032,0.022,0.5028,0.2035,0.0817
157.52328,21.31,10.733442930083202,92.38826898033346,0.90710825,0.82409924,0.43242836,0.7337984,0.6770498,0.033,0.023,0.4722,0.1871,0.0725
187.20424,26.76,10.733025881681609,92.38857742612957,0.89077526,0.80326843,0.40039387,0.70522046,0.6605825,0.0356,0.0267,0.4622,0.1979,0.0799
145.07024,22.2,10.732192639849252,92.38919305952602,0.9174312,0.8483863,0.44324565,0.7228233,0.70367473,0.0289,0.0216,0.5016,0.1935,0.0807
299.21005,31.14,10.73136248333702,92.38980424549304,0.8877209,0.72940785,0.39619517,0.7071197,0.62860316,0.0283,0.0251,0.422,0.1825,0.0724
99.84312,20.63,10.730948787690389,92.39010791248057,0.8725539,0.6647045,0.31616998,0.6247279,0.58056974,0.029,0.0254,0.3732,0.1939,0.0862
188.57393,32.56,10.730532469068562,92.39041537330124,0.88468474,0.7302473,0.35711968,0.66361827,0.62415254,0.0303,0.0256,0.4184,0.1982,0.0846
125.24645,24.26,10.730116844946757,92.3907218438799,0.8738289,0.75266314,0.4342629,0.72248805,0.64220136,0.0317,0.0303,0.45,0.1775,0.0725
108.13675,34.61,10.729699405301286,92.39103094987178,0.8876653,0.642897,0.3004552,0.6219541,0.56024104,0.0282,0.0204,0.3428,0.1844,0.0799
126.9723,20.97,10.728447339972014,92.3919580257446,0.8804449,0.704957,0.37512708,0.67271227,0.6118507,0.0284,0.0258,0.4058,0.1844,0.0794
182.16785,26.28,10.728031821880506,92.39226445186881,0.8738507,0.74379414,0.43179217,0.6935266,0.63351244,0.0322,0.0295,0.4382,0.1739,0.0793
201.29837,29.9,10.7276163878915,92.39257078933423,0.8345398,0.61967283,0.38135096,0.66455543,0.5460081,0.0326,0.032,0.3548,0.1589,0.0715
160.0423,23.36,10.727200732206816,92.39287748170722,0.89243025,0.6910381,0.39321724,0.6964285,0.59627324,0.0284,0.0216,0.38,0.1655,0.068
181.94551,29.16,10.72678686855155,92.39318162637794,0.881595,0.5871297,0.30012718,0.61378586,0.5219128,0.0265,0.0193,0.3067,0.1651,0.0734
179.03856,38.17,10.7263706957771,92.3934891468716,0.8018753,0.4262004,0.17615753,0.5246637,0.39588088,0.0284,0.0243,0.221,0.1548,0.0689
33.497574,10.8,10.725952341497559,92.39379986200771,0.90058225,0.7570967,0.38579592,0.668895,0.6373337,0.0306,0.0222,0.4244,0.1881,0.0842
369.653,44.63,10.725535680950607,92.39410818109404,0.81671154,0.40776962,0.18836321,0.53881276,0.3773872,0.028,0.0204,0.2022,0.1381,0.0606
146.60071,25.98,10.725121167880294,92.39441345357689,0.8950538,0.76945835,0.36577806,0.6903894,0.646943,0.0313,0.0244,0.4406,0.2046,0.0807
95.00239,18.46,10.724703712761654,92.39472302813235,0.8879243,0.66327333,0.3885449,0.6793822,0.57521874,0.0286,0.0213,0.3588,0.158,0.0685
360.89706,40.37,10.724286039242463,92.39503297780946,0.8516152,0.50571275,0.24844423,0.6024577,0.46034285,0.0267,0.0209,0.2608,0.157,0.0647
396.28162,38.91,10.723869297461636,92.39534164387166,0.8634454,0.6537819,0.33735394,0.6657276,0.5599455,0.0338,0.026,0.3548,0.1758,0.0712
391.21188,41.27,10.72345513910928,92.39564663769418,0.8888145,0.7563265,0.44541258,0.72829413,0.62997156,0.0342,0.0249,0.423,0.1623,0.0665
174.56334,26.76,10.723037901571994,92.39595612847542,0.88914675,0.66383094,0.34631637,0.6696287,0.582667,0.0262,0.0215,0.3664,0.1779,0.0725
260.21542,39.81,10.722622482941214,92.39626304117627,0.87979466,0.5830198,0.34923044,0.67042404,0.525749,0.0242,0.0199,0.3112,0.1501,0.0614
259.91907,36.63,10.72220420220622,92.39657412698719,0.90597904,0.745568,0.4510076,0.7360216,0.63472605,0.028,0.0206,0.4176,0.158,0.0635
208.05873,32.37,10.721788169224224,92.39688200525057,0.9019365,0.80572724,0.42777607,0.7207829,0.6664299,0.0328,0.0238,0.4616,0.185,0.0749
278.77176,33.01,10.72137003781624,92.39719294556292,0.89746803,0.7795913,0.3983038,0.6946365,0.6578893,0.03,0.0245,0.4534,0.1951,0.0817
107.92374,18.28,10.720953892579809,92.39750104505232,0.9008444,0.78102714,0.34312376,0.6832822,0.6488721,0.0326,0.0229,0.439,0.2147,0.0826
117.54319,19.85,10.720536692428254,92.39781069011921,0.87423164,0.7041127,0.32641795,0.66205454,0.6009751,0.0324,0.0266,0.3964,0.2013,0.0806
82.187035,16.59,10.72011828352708,92.39812209685209,0.8992515,0.8247978,0.35605952,0.68394613,0.6705723,0.0362,0.0249,0.4694,0.2229,0.0881
356.05475,35.55,10.719697920386624,92.39843633604187,0.90293133,0.741691,0.30070618,0.6558645,0.6152587,0.0334,0.0202,0.396,0.2129,0.0823
177.11395,27.21,10.7192844083491,92.39874069348721,0.86902285,0.6570777,0.26153308,0.6431346,0.5669078,0.0318,0.0252,0.3596,0.2105,0.0781
157.82123,25.31,10.718872626768695,92.39904255475497,0.8695017,0.7923933,0.32878944,0.6284728,0.6386139,0.0427,0.0313,0.4484,0.2265,0.1023
155.24776,22.88,10.71845672927095,92.3993503542974,0.88032717,0.7861756,0.31764707,0.6344247,0.63601494,0.0404,0.0278,0.4368,0.2262,0.0977
119.8746,25.64,10.718039528518306,92.39966002760681,0.8803557,0.828578,0.3544912,0.6438163,0.65681547,0.0438,0.0296,0.4652,0.2217,0.1008
230.09799,32.71,10.717616184743285,92.39997855411788,0.8747383,0.8504219,0.43035585,0.71538055,0.6722422,0.0452,0.0329,0.4924,0.1961,0.0817
61.277943,22.95,10.717197086920377,92.40029093395097,0.8298582,0.75948405,0.3047874,0.62098265,0.6094324,0.0498,0.0408,0.4388,0.2338,0.1026
106.08415,17.75,10.716783054423555,92.40059597960946,0.84920925,0.8317424,0.32525036,0.63618606,0.66363287,0.0481,0.041,0.5028,0.256,0.1118
379.17523,43.89,10.716362149047447,92.40091091742828,0.8605389,0.78907216,0.40788484,0.69316745,0.64848727,0.0406,0.0352,0.4696,0.1975,0.0851
300.12238,31.03,10.715945894984166,92.40121910804467,0.8920905,0.81496006,0.4306185,0.7170937,0.68031657,0.0322,0.0279,0.4892,0.1947,0.0806
179.68393,28.97,10.71552848391259,92.4015289310757,0.8916368,0.83833295,0.418259,0.70032245,0.6880159,0.0353,0.0287,0.501,0.2055,0.0883
130.77315,19.06,10.71510728478239,92.40184417830262,0.8998385,0.8864095,0.46309102,0.73679024,0.71133286,0.0377,0.0279,0.5292,0.1942,0.0802
225.53539,25.72,10.714691089630639,92.40215215434202,0.88886595,0.7735869,0.38085175,0.6883309,0.6558785,0.0304,0.0269,0.4572,0.205,0.0844
146.27943,20.22,10.713857916097172,92.40276907379513,0.9018473,0.8500421,0.40540537,0.7020708,0.6998262,0.0328,0.0263,0.5096,0.2156,0.0892
217.4834,32.15,10.713438497621148,92.40308153576453,0.88405097,0.7075744,0.3568954,0.6667376,0.60199845,0.0317,0.0241,0.3916,0.1856,0.0783
216.7325,25.57,10.713023369506447,92.4033877531976,0.905591,0.9187243,0.46436843,0.74360543,0.7394752,0.0355,0.0282,0.5692,0.2082,0.0837
92.422966,17.57,10.712604422170186,92.4036994328274,0.9015873,0.83791256,0.41482142,0.7126519,0.67888445,0.0363,0.0248,0.4792,0.1982,0.0804
138.59816,19.77,10.712189302758837,92.40400554102683,0.9068579,0.82934976,0.4021095,0.70484895,0.6861434,0.0315,0.0237,0.4852,0.2069,0.084
323.84897,35.81,10.711771163296774,92.404315966162,0.89123863,0.692922,0.35693642,0.6892287,0.59184134,0.0304,0.0216,0.3756,0.178,0.0691
228.40817,28.41,10.711354806235619,92.40462377829145,0.89781636,0.7795243,0.39656785,0.699962,0.65375113,0.0312,0.0241,0.4476,0.1934,0.079
190.7789,24.86,10.710938872020341,92.40493094420313,0.89118516,0.7716184,0.3899566,0.6898436,0.6506877,0.0312,0.0258,0.4484,0.1968,0.0823
134.61859,19.55,10.710104216935012,92.40554920141125,0.8809523,0.7261585,0.35657966,0.65533465,0.59664327,0.0381,0.0245,0.3871,0.1836,0.0806
90.425026,18.58,10.70968768263115,92.40585714406402,0.87484896,0.7219475,0.3059576,0.6295674,0.594321,0.0386,0.0259,0.388,0.2062,0.0882
240.93747,27.92,10.709271579589265,92.40616444025748,0.86827666,0.6533681,0.3896714,0.6098368,0.54905134,0.0365,0.024,0.3404,0.1495,0.0825
100.69796,15.92,10.70885178470011,92.40647704549905,0.8953799,0.83582836,0.43240514,0.7230128,0.68714595,0.0344,0.0274,0.4964,0.1967,0.0798
92.933784,15.4,10.708432337952967,92.40678913208484,0.84135973,0.679582,0.3211382,0.635563,0.57882196,0.0374,0.0336,0.39,0.2004,0.0869
158.49791,24.3,10.708022664072256,92.40708709830379,0.89840794,0.8318125,0.4101084,0.70659405,0.6919035,0.0316,0.0268,0.5008,0.2095,0.0861
150.01459,23.29,10.707607166287222,92.4073934604963,0.91088265,0.7850523,0.37590623,0.6871572,0.6597022,0.0289,0.0208,0.446,0.2023,0.0827
87.43554,17.68,10.707187878230759,92.40770528741093,0.8994413,0.8115503,0.41414142,0.7125383,0.6753896,0.0318,0.0252,0.476,0.1972,0.0799
246.61617,35.4,10.706775393526947,92.40800729006789,0.9147084,0.89523,0.4804845,0.74271226,0.7335969,0.0306,0.0245,0.55,0.193,0.0812
281.93158,32.26,10.70635968920698,92.40831393967771,0.9007972,0.75008297,0.3953186,0.69778484,0.6412358,0.0277,0.0224,0.4292,0.186,0.0764
278.6872,35.85,10.705942933081339,92.40862211078834,0.903647,0.7592494,0.3780965,0.68111324,0.6376827,0.0306,0.0214,0.4228,0.1908,0.0802
234.32744,33.19,10.70552565747591,92.40893103765211,0.8963617,0.6371224,0.35995257,0.6755967,0.5653686,0.0241,0.0188,0.344,0.1619,0.0666
122.3706,31.1,10.705111631070329,92.40923528368951,0.8932937,0.60435575,0.32665,0.64602226,0.5380611,0.0247,0.0179,0.3176,0.1612,0.0683
145.25739,21.04,10.704697073693946,92.40954030953034,0.8792256,0.6098929,0.30497593,0.62356466,0.53947526,0.0271,0.0209,0.3252,0.1732,0.0754
196.29007,25.9,10.704283114199333,92.40984448783344,0.87281483,0.6596079,0.35757577,0.65221274,0.5775679,0.0286,0.0251,0.3696,0.1749,0.0778
200.31863,35.25,10.703863583062574,92.41015672763515,0.9007018,0.67520165,0.31558114,0.62236524,0.5874873,0.0263,0.0191,0.3656,0.1902,0.0851
207.32085,29.98,10.703445619117943,92.41046672686691,0.86042243,0.56790173,0.27689078,0.60115916,0.5100399,0.0271,0.0228,0.3039,0.1721,0.0757
221.7991,30.91,10.703028105090922,92.41077609822,0.8462032,0.53663594,0.22830956,0.55309975,0.48780942,0.0269,0.024,0.2881,0.181,0.0829
170.06848,26.8,10.702611735892315,92.41108383924144,0.8918674,0.7348207,0.37972167,0.672961,0.62635607,0.0298,0.0238,0.4164,0.1872,0.0814
286.20428,35.32,10.70219387718595,92.41139375460504,0.8814311,0.65743333,0.36906117,0.65495056,0.5733945,0.0284,0.0227,0.3602,0.166,0.0751
232.58044,40.0,10.701779922043448,92.41169805938567,0.87666106,0.53727293,0.25810874,0.6062992,0.48638946,0.0249,0.0181,0.2754,0.1624,0.0675
287.91678,42.62,10.700528964928688,92.412624252999,0.8707754,0.6766307,0.39951664,0.6958775,0.5824468,0.0317,0.026,0.3764,0.1615,0.0675
278.711,39.85,10.700112772479752,92.4129318940075,0.8366788,0.7032747,0.35123342,0.64427197,0.5863171,0.0418,0.0358,0.4026,0.1933,0.0871
361.6826,47.21,10.69969461332776,92.41324240260379,0.8716745,0.66367465,0.36296296,0.67078,0.5674666,0.033,0.0246,0.3588,0.1677,0.0707
107.07822,22.16,10.699279623079697,92.4135483663658,0.8605357,0.6806283,0.32113385,0.6400891,0.57032824,0.0377,0.0276,0.3682,0.1892,0.0808
267.7801,31.25,10.698864077941696,92.41385516232154,0.860835,0.6798022,0.31947133,0.6478873,0.57579786,0.0358,0.028,0.3744,0.1931,0.08
98.313255,17.75,10.698445142075922,92.41416688339113,0.8047258,0.7987786,0.30538538,0.57264954,0.5708412,0.0717,0.0438,0.4048,0.2154,0.11
203.13914,28.63,10.69802960346228,92.41447373342588,0.87643224,0.77533096,0.3685073,0.66076756,0.6191408,0.0433,0.0275,0.4176,0.1927,0.0853
92.75274,25.04,10.697610944724051,92.4147851203803,0.89098316,0.6984266,0.33934692,0.64030045,0.5878333,0.033,0.0214,0.3712,0.1831,0.0814
99.478676,36.71,10.697193136927913,92.41509531278776,0.8019962,0.58182317,0.2910707,0.60615534,0.51217407,0.0369,0.0367,0.334,0.1834,0.0819
16.259863,7.81,10.696355912539055,92.41571812623204,0.8611449,0.78944427,0.35360995,0.64714336,0.64104366,0.0427,0.0342,0.4584,0.2189,0.0982
356.67108,36.37,10.695938181709636,92.41602831498318,0.84552425,0.6626578,0.3131938,0.63257915,0.5565656,0.0393,0.0302,0.3608,0.1887,0.0812
183.46257,25.27,10.695519621985966,92.41633973771778,0.8758882,0.72172993,0.39020535,0.6790332,0.60149646,0.0363,0.0262,0.396,0.1737,0.0757
165.14357,26.31,10.694680860164869,92.4169650706759,0.89320385,0.810781,0.39472505,0.6904461,0.6661303,0.0353,0.0264,0.468,0.2031,0.0857
250.57054,31.06,10.694259437111356,92.41728074447784,0.89075977,0.7971334,0.4356096,0.7179104,0.6592705,0.0346,0.0266,0.4604,0.181,0.0756
293.3072,35.74,10.693845555823588,92.41758557381375,0.881585,0.7242436,0.39968792,0.6986532,0.61065656,0.0334,0.0254,0.4036,0.1731,0.0716
254.23769,29.49,10.693427619155909,92.4178962947845,0.89205855,0.83489674,0.44437903,0.7227097,0.6813898,0.0364,0.028,0.4908,0.1888,0.079
260.0081,29.6,10.692592271093893,92.41851706881745,0.8924509,0.6842148,0.38767767,0.68663585,0.5838971,0.0306,0.0208,0.366,0.1615,0.068
114.29538,19.06,10.692171824278729,92.41883141936675,0.86276525,0.77305114,0.4113973,0.69447047,0.63742006,0.0397,0.0333,0.452,0.1885,0.0815
165.34778,21.83,10.691752854029954,92.41914365154356,0.88000995,0.68843967,0.36072075,0.6704269,0.5880559,0.0318,0.0241,0.3776,0.1774,0.0745
209.73595,29.34,10.691341618662547,92.41944472607499,0.9047619,0.79011744,0.43204275,0.7141749,0.6533036,0.0328,0.0221,0.442,0.1753,0.0737
139.69351,23.96,10.690924722185287,92.4197539716918,0.9023884,0.7918717,0.4332655,0.72374856,0.66403466,0.0303,0.0235,0.458,0.1811,0.0734
280.69235,30.99,10.690093631914166,92.42036853736208,0.9061638,0.75519437,0.39294118,0.69246477,0.6322208,0.031,0.0204,0.4144,0.1806,0.0753
185.12328,24.22,10.68967497560426,92.4206802851238,0.8866474,0.7122463,0.3799403,0.67362595,0.60432124,0.0318,0.0236,0.3928,0.1765,0.0766
173.1965,25.68,10.68926114512764,92.42098504184435,0.90276533,0.7625362,0.4153948,0.7019749,0.6402362,0.0307,0.0218,0.4266,0.1762,0.0747
172.31685,22.91,10.688842698182526,92.42129642980217,0.89406234,0.7722107,0.40851337,0.69495416,0.64852303,0.0316,0.0248,0.4434,0.1862,0.0798
192.05397,28.18,10.688429883343503,92.42159965046346,0.8904174,0.7233503,0.41229752,0.6937539,0.61669713,0.0302,0.0235,0.4054,0.1687,0.0733
166.8186,24.71,10.68801612906452,92.4219041825044,0.91300976,0.8402431,0.4409829,0.72842103,0.69487685,0.0304,0.0224,0.4926,0.1911,0.0774
200.37364,25.9,10.687599113859944,92.42221336955213,0.90965194,0.720233,0.41322613,0.69426197,0.610706,0.029,0.0183,0.3868,0.1606,0.0698
158.82385,24.71,10.687186132592945,92.42251667760915,0.9003656,0.7427796,0.39040294,0.6759372,0.6303327,0.0294,0.0218,0.4158,0.1823,0.0804
64.551186,15.21,10.68676454838685,92.42283233762198,0.89463466,0.7030296,0.39431837,0.67144996,0.606152,0.028,0.0217,0.3902,0.1695,0.0767
525.7197,47.77,10.686353824726194,92.42313225200806,0.86065334,0.5952095,0.30653673,0.625663,0.52789927,0.0288,0.0241,0.3218,0.1708,0.0741
166.87286,24.26,10.685938521989105,92.42343869877833,0.87440103,0.6822117,0.3321384,0.64862466,0.5800893,0.0334,0.0249,0.3716,0.1863,0.0792
311.75302,37.83,10.685099581425103,92.42406336560768,0.8665413,0.7036288,0.3931954,0.680203,0.5976664,0.0343,0.0284,0.3972,0.173,0.0756
388.2495,39.1,10.684675540134345,92.42438215531386,0.8895199,0.67946994,0.38925794,0.69955885,0.5824882,0.0302,0.0214,0.366,0.1609,0.0647
234.45943,36.75,10.684259065820251,92.42468992131063,0.89704645,0.78089994,0.4266222,0.71832603,0.6548255,0.0313,0.0244,0.4496,0.1807,0.0737
196.74428,40.75,10.683845610949417,92.4249932208479,0.89709544,0.78532505,0.41745463,0.71653837,0.6604888,0.0306,0.0248,0.4572,0.1879,0.0755
276.3211,33.94,10.683431334358824,92.42529759513306,0.89787436,0.69864255,0.37316597,0.68906283,0.60623556,0.0265,0.0209,0.3884,0.1773,0.0715
215.9249,30.17,10.683017994450239,92.42560051296019,0.8961686,0.7418737,0.39469734,0.6835749,0.63006055,0.0298,0.0229,0.4182,0.1815,0.0786
400.12064,44.26,10.682600370780113,92.42590951576591,0.89343375,0.65490985,0.36171857,0.6508681,0.571363,0.0271,0.0198,0.3518,0.1649,0.0744
285.35272,36.82,10.68218218383041,92.4262192411248,0.88898534,0.76182693,0.46641985,0.7313196,0.6398252,0.0325,0.0256,0.4356,0.1585,0.0676
140.15413,38.47,10.681352956481577,92.42682813439266,0.881932,0.74671507,0.39038494,0.6978011,0.6245777,0.0345,0.0264,0.4208,0.1845,0.0749
177.677,34.46,10.680932462909146,92.42714097684066,0.8628745,0.6526833,0.41594288,0.71441925,0.5702618,0.0303,0.027,0.3668,0.1513,0.0611
331.47156,38.88,10.680514954431441,92.42744950315338,0.8621565,0.7479824,0.41086018,0.67675614,0.62867427,0.0364,0.0326,0.4404,0.1839,0.0849
114.261734,22.61,10.679687565450362,92.42805538928089,0.8898047,0.7578053,0.3888092,0.67281115,0.64027053,0.0313,0.0254,0.4356,0.1917,0.0852
140.08076,20.71,10.679270806127413,92.42836269092463,0.8994041,0.7140424,0.35234216,0.66520375,0.6154976,0.0272,0.0211,0.3984,0.1908,0.0801
248.52054,42.2,10.678854113799549,92.42866986200725,0.8624777,0.5893552,0.3198908,0.615009,0.52125627,0.0292,0.0232,0.3142,0.1619,0.0749
152.10632,25.57,10.67843383789713,92.42898217905726,0.8826313,0.71450466,0.39505523,0.67248267,0.6064383,0.0322,0.0248,0.3978,0.1725,0.0779
251.59663,35.66,10.678011050826113,92.42929810095272,0.9015109,0.66002953,0.3559457,0.6660946,0.5636809,0.03,0.0176,0.3398,0.1614,0.0681
98.70828,21.27,10.677594297663363,92.42960530141464,0.8998659,0.7572509,0.35458168,0.66470814,0.63742876,0.0307,0.0224,0.425,0.2025,0.0856
196.15422,27.7,10.677177004619297,92.42991327624588,0.88783526,0.6574513,0.36040607,0.6681829,0.5655851,0.0302,0.0207,0.3484,0.1638,0.0693
264.32303,34.43,10.676755754818346,92.43022696354306,0.8689303,0.54446805,0.34736842,0.64494926,0.48313403,0.0288,0.0193,0.2752,0.1333,0.0594
165.86646,28.78,10.676337400050045,92.43053648132974,0.8949516,0.6819772,0.3525023,0.6341249,0.5901143,0.0278,0.0206,0.3716,0.1779,0.0832
96.56724,22.69,10.675918117746214,92.43084735356393,0.895814,0.7328767,0.38404074,0.67323476,0.6212903,0.0304,0.0224,0.4076,0.1814,0.0796
253.31126,36.3,10.675503781686311,92.4311511095375,0.891353,0.78738314,0.39203352,0.6914119,0.6627837,0.0312,0.0267,0.4648,0.203,0.0848
167.7367,25.49,10.675088076239815,92.43145687255452,0.9001962,0.76590776,0.3920817,0.68795973,0.64620924,0.03,0.0229,0.436,0.1904,0.0806
304.4638,38.5,10.674674620895816,92.43175942458879,0.8905072,0.6857739,0.4063142,0.69625956,0.5921843,0.0286,0.0218,0.3764,0.1589,0.0674
110.00107,29.6,10.674257300853325,92.43206759922312,0.87755096,0.726215,0.40148953,0.69637376,0.6168969,0.0325,0.027,0.414,0.1768,0.0741
198.5073,34.32,10.673842015386654,92.43237288907406,0.828514,0.62692636,0.33016276,0.63673186,0.5505737,0.0339,0.0341,0.3636,0.1831,0.0807
123.13763,31.29,10.673424579395808,92.43268133912338,0.86881477,0.7027178,0.40776697,0.69131434,0.605939,0.0312,0.0285,0.406,0.1708,0.0741
36.51553,15.7,10.673008479969285,92.43298791638712,0.8623957,0.71522117,0.36870027,0.65650076,0.60791904,0.0346,0.0305,0.4128,0.1904,0.0856
210.34218,32.18,10.672593250027717,92.43329329372975,0.86015415,0.64832395,0.31971547,0.64791626,0.5645669,0.0313,0.0272,0.3618,0.1865,0.0773
185.81488,30.13,10.672177244719403,92.43359984275668,0.8726221,0.6413633,0.33700785,0.6473442,0.5503072,0.0326,0.0231,0.3396,0.1684,0.0727
188.41452,27.25,10.671754925370589,92.43391555722539,0.84994966,0.6696021,0.34210044,0.64091116,0.56442267,0.0381,0.0298,0.3674,0.1801,0.0804
181.85092,31.06,10.671336695152595,92.4342254196579,0.85043484,0.7309418,0.40023026,0.68454385,0.61125,0.0392,0.0344,0.4256,0.1823,0.0797
216.86588,27.25,10.670914738602185,92.43454070865386,0.8560927,0.7191781,0.4026936,0.71053165,0.60749286,0.0366,0.0323,0.4166,0.1774,0.0705
207.05832,32.37,10.670078083750239,92.43516094839458,0.83543944,0.5876659,0.34568664,0.65133905,0.5212592,0.0316,0.0293,0.3268,0.1589,0.069
183.42226,26.54,10.669662610205947,92.43546701434313,0.8584587,0.72252476,0.39989844,0.6802762,0.60644376,0.0374,0.0315,0.4136,0.1773,0.0787
128.15802,21.38,10.669248642929665,92.43577094798825,0.8383066,0.64056593,0.40151662,0.67940354,0.5526847,0.0357,0.0317,0.3604,0.1539,0.0688
127.04729,23.74,10.668834511152916,92.43607515959033,0.7903769,0.51588255,0.30198354,0.60318327,0.46817136,0.033,0.0342,0.2921,0.1566,0.0723
294.81586,37.83,10.66842125515189,92.43637814537554,0.7468785,0.29903656,0.19626895,0.54595673,0.29192543,0.025,0.0223,0.1539,0.1034,0.0452
265.07028,37.31,10.668006807819166,92.43668288753223,1.0,1.0,1.0,1.0,1.0,0.0438,0.0424,-3.2768,0.1654,0.0771
178.13762,29.75,10.667581756786396,92.43700297151585,0.640416,0.21424666,0.040527787,0.40816322,0.2037504,0.0333,0.0242,0.1104,0.1018,0.0464
168.19774,25.6,10.667161844887321,92.43731567084227,0.55811894,0.15674841,-0.0579399,0.32030076,0.15399055,0.0312,0.0249,0.0878,0.0986,0.0452
130.9059,21.01,10.666744237065522,92.43762507661039,0.65853655,0.18847227,-0.012448112,0.3787111,0.18445022,0.028,0.0196,0.0952,0.0976,0.0429
29.124746,13.6,10.666325023113913,92.43793683087434,0.67953014,0.20050497,0.025614768,0.4009797,0.19622093,0.0273,0.0191,0.1001,0.0951,0.0428
155.61467,30.17,10.66591539024715,92.43823478434307,0.69608736,0.18956287,-0.013234543,0.3685756,0.1881456,0.0246,0.0167,0.0932,0.0957,0.043
503.03418,45.94,10.66550079691099,92.43853992567368,0.7009507,0.19590317,0.04237285,0.40974212,0.19757998,0.0223,0.0173,0.0984,0.0904,0.0412
404.36807,41.19,10.665087254511338,92.43884357501507,0.7065026,0.19743627,0.0,0.39712226,0.19648094,0.0239,0.0167,0.0971,0.0971,0.0419
286.4184,38.24,10.664674293513288,92.43914640945157,0.71378094,0.19917177,-0.016725779,0.36908963,0.19765168,0.024,0.0162,0.097,0.1003,0.0447
267.09854,36.0,10.664260720455882,92.4394501503227,0.6675462,0.18769476,-0.06830465,0.32217577,0.18551409,0.0263,0.0189,0.0948,0.1087,0.0486
196.12234,30.8,10.663840478761854,92.43976353710907,0.7230769,0.25158152,0.09219859,0.43589744,0.24121307,0.0286,0.0198,0.1232,0.1024,0.0484
278.58966,42.58,10.663418921851498,92.44007884203667,0.671875,0.24291499,0.09276594,0.44920996,0.23684211,0.029,0.0252,0.1284,0.1066,0.0488
